Datetime,Tweet Id,Text,Username,Predicted_label,Classifier_score,Predicted_sentiment,Sentiment_scores
2023-03-20 23:43:42+00:00,1637963153370644481,Ron is a gaslighting snake who has Lana trained SO WELL to back him always. He’s so deliberate with the way he offers unsolicited “advice” so that when he’s called on shit stirring he can slither out of it. 🐍💩#LoveIsland  #LoveIslandUK,sbagliatoeknife,nothate,0.9971705079078674,negative,0.9049348831176758
2023-03-20 23:24:34+00:00,1637958339639365633,#anxiety #Depresion #stress #stressmanagement #fans #wellnessjourney #wellness #retweet #love #Women #Mindfulness #selfhelp #lifehack #lifestyle #courage #Strength #LoveIslandUK #loveisland          #bigbrother #interiordesign #diet #goodfood #weightloss https://t.co/0GNS1PowXn,RichardGillies9,nothate,0.989954710006714,positive,0.5279614925384521
2023-03-20 23:21:39+00:00,1637957606202384385,Jessie is a total bitch #LoveIslandUK,itsdefnotsuki,hate,0.9936645030975342,negative,0.9301389455795288
2023-03-20 22:02:19+00:00,1637937641998938112,"Love island has my heart ❤️‍🩹
#LoveIslandUK",Shalom_ee,nothate,0.9996544122695924,positive,0.9721856713294983
2023-03-20 21:50:24+00:00,1637934642195046400,"If I hear the term ‘On job’ again, I’m sending Ron an application for OnJobseekers #loveisland #LoveIslandUK #Loveisland2023 #Loveislandreunion",ataleof2kierans,nothate,0.9997681975364684,neutral,0.5706139802932739
2023-03-20 21:29:30+00:00,1637929381128544257,Think Shaq is tryna get a brand deal with @LondToursEvents #loveisland #LoveIslandUK #Loveisland2023 #Loveislandreunion,ataleof2kierans,nothate,0.9388627409934998,neutral,0.8280470967292786
2023-03-20 21:22:47+00:00,1637927691486736384,Ok real talk. Why is Martin wearing my nanny’s earrings? #loveisland #LoveIslandUK #Loveisland2023 #Loveislandreunion,ataleof2kierans,nothate,0.9860469698905944,neutral,0.6498428583145142
2023-03-20 21:16:59+00:00,1637926233148104705,"Poor Aaron probably told the pilot to keep the plane running tonight, if his last trip is anything to go by #loveisland #LoveIslandUK #Loveisland2023 #Loveislandreunion",ataleof2kierans,nothate,0.9982430934906006,negative,0.5810187458992004
2023-03-20 20:36:23+00:00,1637916014695550976,"Deji is so sexy 😍 omgosh 🤩 
I cannot believe Indiyah is leaving him to get back with Demi.. 👎🏾
#loveislanduk",amanda80205,nothate,0.8906350135803223,negative,0.3701969087123871
2023-03-20 20:11:50+00:00,1637909837026844673,Samie is like every mean girl I’ve met in high school #yikes #LoveIslandUK,britmow,nothate,0.98879212141037,negative,0.844374418258667
2023-03-20 19:31:10+00:00,1637899602945794049,Interestingly she didn't rule out appearing on #LoveIslandUK 🤣😂,CADman1865,nothate,0.9994059801101683,positive,0.5676866769790649
2023-03-20 18:45:17+00:00,1637888055401914383,Got damn everyone is so fake this season #LoveIslandUK,97292901X,nothate,0.999737560749054,negative,0.9352061152458191
2023-03-20 18:31:29+00:00,1637884580471382030,"Lovely to hear that #Casey has been offered a recording contract since leaving #LoveIsland #LoveIslandUK @LoveIsland, huge congrats 👏
https://t.co/7Xf7vGZc8k https://t.co/HSrVSPtozY",UnisexFB,nothate,0.9981908202171326,positive,0.9768749475479126
2023-03-20 18:25:44+00:00,1637883133767843840,"Check out my latest playlist featuring the biggest Dance Hits of the last 24 months &amp; updated every month! Click on the link below to listen to this month's edition! 

https://t.co/ceVxT4FXZt

Check out my other playlists too! 
https://t.co/Qht2HLBgjy

#LoveIsland #LoveIslandUK https://t.co/pN8MP6nqQt",AndyPeden10,nothate,0.9988883137702942,positive,0.7439175844192505
2023-03-20 18:18:13+00:00,1637881242283659265,"Check out my 'Love Island 2015-2023' playlist on Spotify! Every song featured from all 9 series! Over 3,900 hits &amp; 228 hours of music! Click the link below to listen! 

https://t.co/agtQqc8zZ8

Check out my other playlists too! 
https://t.co/Qht2HLBgjy

#LoveIsland #LoveIslandUK https://t.co/H5SMIjlIUl",AndyPeden10,nothate,0.9992819428443908,positive,0.7303494811058044
2023-03-20 18:17:15+00:00,1637881001417252889,"Check out my 'Love Island Dance Party' playlist on Spotify! Over 450 Dance hits from all 9 series!

Click the link below to listen &amp; don't forget to 'follow' on Spotify! 
https://t.co/MNlWfOExPJ

Check out my other playlists! 
https://t.co/Qht2HLBgjy

#LoveIsland  #LoveIslandUK https://t.co/a1Tr8egnWU",AndyPeden10,nothate,0.9990956783294678,positive,0.8013439774513245
2023-03-20 18:16:17+00:00,1637880757862449152,"Re-live all the music from 'Love Island 2023' on Spotify! Every song featured from Series 9! That's 797 tracks &amp; over 43 hrs of music! Click the link below to listen! 
https://t.co/t2kFkDPeNL

Check out my other playlists too! 
https://t.co/Qht2HLBgjy

#LoveIsland #LoveIslandUK https://t.co/WHQCE1xTAk",AndyPeden10,nothate,0.9991621971130372,positive,0.7289842963218689
2023-03-20 18:14:24+00:00,1637880281783738378,"Check out my 'Love Island Greatest Hits' playlist on Spotify! 90 of the biggest hits from the villa! Click the link below to listen &amp; follow the playlist! 
https://t.co/EXmad2hKIV

Check out my other playlists too! 
https://t.co/Qht2HLBgjy

#LoveIsland #LoveIslandUK https://t.co/O975vgA6QC",AndyPeden10,nothate,0.9990357160568236,positive,0.8186253905296326
2023-03-20 17:41:12+00:00,1637871928688910341,WTF is this?!?! 😒😑 #loveislandUK #loveisland #loveislandreunion #loveislandukreunion https://t.co/CQttFAxWhv,keep_it_real__1,nothate,0.9136219620704652,negative,0.8973344564437866
2023-03-20 17:39:46+00:00,1637871568394018839,Classic example of how you’ve got to be a certain type person to defend skowm like Tanya. Tanya fans are just like herself🤮🤮 #loveisland #LoveIslandUK #tanya #shanya #shaq #delulu,boneangell,nothate,0.6656314134597778,negative,0.8997251391410828
2023-03-20 17:34:20+00:00,1637870201579397143,"Uploaded my latest review of Season 9 Episode 58 the reunion  #loveislandreunion #loveislands9reunion 
 #LoveIslandUK #loveisland       #YouTube #YouTuber #smallyoutuber #SmallStreamersConnect #smallstreamer
#SmallStreamerCommunityhttps://youtu.be/Nfku26OaMac",ValKunda,nothate,0.9981558918952942,neutral,0.6619083285331726
2023-03-20 17:17:33+00:00,1637865977449701389,Ok Trini gyal! 🇹🇹 #loveislanduk https://t.co/4leIQsUmz4,SammyCakez,nothate,0.9663533568382264,positive,0.6071562767028809
2023-03-20 16:52:28+00:00,1637859661884915712,"Catching up on the current season of #LoveIslandUK and Tanya is literally the most trash, garbage, gaslighting, minimizing person EVER! Liv is a very close second.",Cat_zuki_,nothate,0.999863624572754,negative,0.9411243200302124
2023-03-20 16:38:10+00:00,1637856064824815616,Yall makin me side w Ron and i don’t even like him #loveisland #LoveIslandUK and Tanya bein a lil fake too,kallmekaay_,nothate,0.9734578132629396,negative,0.9056011438369751
2023-03-20 16:36:24+00:00,1637855622443200512,"@RoseRo21407726 Yes! With all due respect, Tanya is a 23 year old who doesn’t deserve the continued comments knocking her. She more then heard the feedback and I’m sure is taking it all in. It’s time to back off and let her be. #LoveIslandUK",PoppyRamsay,nothate,0.9985858201980592,negative,0.5107255578041077
2023-03-20 16:35:00+00:00,1637855268544610305,Sami the shit starter is fuckin delulu! She heard Ron say something then ran w it and told literally everyone in the villa and then tries to say “I’m not in everyone’s head” babes your arreee no one was talking about that convo except you 🙄 #loveisland #LoveIslandUK,kallmekaay_,hate,0.6906466484069824,negative,0.885655403137207
2023-03-20 16:25:40+00:00,1637852918282964993,Sammie’s a low key mean girl #loveisland #LoveIslandUK,kdnotkathy,hate,0.834436297416687,negative,0.8656736612319946
2023-03-20 16:24:36+00:00,1637852651965562886,Will looks so pretty 🤩 #loveisland #LoveIslandUK #loveislandaftersun https://t.co/8GfPAUECPl,BawbagBee,nothate,0.994912087917328,positive,0.986979603767395
2023-03-20 16:19:39+00:00,1637851405443555333,Claudia needs to get a GRIP. Omg #LoveIslandUK,_hcali,nothate,0.9998551607131958,negative,0.5615217089653015
2023-03-20 16:14:47+00:00,1637850181587681281,@ITVX @LoveIsland what are you doing about this? Jacques continues to be a bully and has got a dumb mate to do his dirty work… Remi needs to learn self-defence smh 🤦🏽‍♀️ #loveisland #LoveIslandUK,StarEbs,nothate,0.961094081401825,negative,0.915678858757019
2023-03-20 15:46:37+00:00,1637843093167939584,"The cast of this season is probably the most fake cast as a whole, great season, but a lot of shit talking behind backs and not to faces. It’s weird. #LoveIslandUK",ariel_holten,nothate,0.99799382686615,negative,0.9165610671043396
2023-03-20 15:39:07+00:00,1637841203889569793,Olivia was so self-absorbed like I cannot #LoveIslandUK,dee_jaayyy,nothate,0.9998676776885986,negative,0.8880777955055237
2023-03-20 15:36:23+00:00,1637840514950250498,#quotes #quoteoftheday #quotestoliveby #quotesaboutlife #quotesdaily #loveisland    #LoveIslandUK #love #goodnote #Lifegoeson #life #shayri #Quote_For_Today #Lovetoday #lovefighters #Lifegoeson #thoughtoftheday #thoughts #poem #poetry https://t.co/Y9oD3RcGN9,srbhaskar69,nothate,0.9961502552032472,positive,0.7688509225845337
2023-03-20 15:10:20+00:00,1637833961786277888,Can people just hush about Tanya now if shaq is happy thats all that matters lmao Tanya is over hated atp the seasons over now chill  #LoveIslandUK,hitomi53250417,nothate,0.949054479598999,negative,0.6663641333580017
2023-03-20 13:06:21+00:00,1637802759356399618,"They really picked Casey over Tanya for shadiest moment 🤣 what a lie 
#loveisland  #LoveIslandUK  #loveislandaftersun https://t.co/vhgM0bzKQx",PatelBropodcast,nothate,0.9667271971702576,negative,0.7778241634368896
2023-03-20 13:00:14+00:00,1637801220629774345,"Genuinely easy it as 'love islam' 🤣
#loveisland  #LoveIslandUK #loveislandaftersun https://t.co/RXBG4sNgbW",PatelBropodcast,nothate,0.9562470316886902,neutral,0.5122454166412354
2023-03-20 12:49:26+00:00,1637798503081541633,"Typical Essex lad.
#loveisland  #LoveIslandUK #LoveIslandreunion https://t.co/qhHJFiST6a",PatelBropodcast,nothate,0.9957284331321716,neutral,0.48193123936653137
2023-03-20 12:36:04+00:00,1637795140105281536,"Shaq has the face of a man who knows he's about to be rinsed 🤣
#loveisland  #LoveIslandUK #loveislandthereunion Tanya https://t.co/2V7gavzZNe",PatelBropodcast,nothate,0.8943505883216858,neutral,0.6103750467300415
2023-03-20 12:17:22+00:00,1637790432846393345,"Ok soooo #LoveIslandUK season 9 was the first season I’ve ever watched. Keen to check out the others, which season should I watch next?",roxannadville,nothate,0.9998100399971008,positive,0.863162100315094
2023-03-20 12:11:21+00:00,1637788920183406592,#loveisland #LoveIsAnIllusion #love #lovelive #LoveIslandUK #thoughtoftheday #thoughts #thoughtquotes #Quotidien #quotes #quoteoftheday #quotesaboutlife #Shayari #LifeLessons https://t.co/MFyRHd9WN4,srbhaskar69,nothate,0.9918354749679564,positive,0.5220770835876465
2023-03-20 11:57:51+00:00,1637785520561352704,nah you man done tanya dirty at the reunion because people have done a lot worse in other seasons. and also she was THE best dressed. #LoveIslandUK,blondeforlife19,nothate,0.9909418225288392,negative,0.5595934987068176
2023-03-20 11:39:47+00:00,1637780974825099265,@Kicoly2 I hate how they have now cut out tha clip from the video. Martin is 27 btw and he feels the need to play macho man and talk about a girl who he supposedly liked this way. Bombastic side eye 👀. #loveisland #LoveIslandUK https://t.co/n69Vfg43qx,1reneathena,nothate,0.8389082551002502,negative,0.839799165725708
2023-03-20 11:26:57+00:00,1637777746775490560,Which #loveisland couple is better? #LoveIslandUK #loveislandreunion,HasanHussain747,nothate,0.9964003562927246,positive,0.5084604620933533
2023-03-20 09:55:28+00:00,1637754724123398145,#anxiety #Depresion #stress #stressmanagement #fans #wellnessjourney #wellness #retweet #love #Women #Mindfulness #selfhelp #lifehack #lifestyle #courage #Strength #LoveIslandUK #loveisland          #bigbrother #interiordesign #diet #goodfood #weightloss https://t.co/uApeh0erQX,RichardGillies9,nothate,0.9894904494285583,positive,0.531690776348114
2023-03-20 08:06:44+00:00,1637727359053987841,Why would #LoveIslandUK give Olivia the chance to choose who goes home with her lol,demilobo,nothate,0.998865842819214,negative,0.5598769783973694
2023-03-20 07:55:54+00:00,1637724634039701504,"WHAT A LOAD OF SHITE!!!

Here's a quick rant on Love Island 2023, the worst season by far 

#loveisland #LoveIslandUK #loveisland2023 #kaiandsanam

 https://t.co/DjPuDuGNfb",NationGeeze,nothate,0.9937646389007568,negative,0.9285991191864014
2023-03-20 06:13:57+00:00,1637698974009405442,Shaq deserves the WORLD and Tanya is the most trash human this franchise has seen since Amber of season 5 #LoveIslandUK,amberleighv,hate,0.7187504768371582,negative,0.9234511256217957
2023-03-20 06:10:21+00:00,1637698068664528897,@Margjacquieline #LoveIslandUK fr,tairz1018,nothate,0.9948655962944032,neutral,0.8424993753433228
2023-03-20 05:47:08+00:00,1637692227999629312,"I'm not gonna lie, that reunion was straight trash #LoveIslandUK",BabyLove6528,nothate,0.9998658895492554,negative,0.9032370448112488
2023-03-20 05:35:44+00:00,1637689358315671552,#LoveIslandUK is more creative than #loveislandusa . Why they do it like that? 🤢,nestle_coco,nothate,0.992741048336029,negative,0.8317922949790955
2023-03-20 05:05:45+00:00,1637681810837479424,"Love these days.🙁
Are you the nice guy?🤔
#loveisland #LoveIslandUK #love #dating #Trending #trending2023 #DatingAdvice #nature #NatureBeauty #naturelovers #art #photography #pictures https://t.co/q8IDiLKjWg",_ZealU,nothate,0.9960999488830566,positive,0.6631718277931213
2023-03-20 04:39:10+00:00,1637675124496420865,"These girls are such shit stirrers, shut the hell up Samie #LoveIslandUK",courtneydrizzy,hate,0.9996603727340698,negative,0.9421350955963135
2023-03-20 04:35:07+00:00,1637674105515442178,Rosie is like actually full of shit #LoveIslandUK,courtneydrizzy,nothate,0.9923420548439026,negative,0.933746874332428
2023-03-20 04:28:31+00:00,1637672441630851073,like she has these intimate open discussions with the girls and then around guys she shuts down. I think tanyel is genuinely a lesbian. #loveisland #LoveIslandUK,itsmissbeehole,nothate,0.8967383503913879,neutral,0.5791326761245728
2023-03-20 03:53:01+00:00,1637663507968839680,Everyone is just shit talking lol #loveisland  #LoveIslandUK,ceydanataly,nothate,0.9895492792129515,negative,0.8431558609008789
2023-03-20 03:39:58+00:00,1637660222855733248,Rosie is literally so annoying #loveisland  #LoveIslandUK,ceydanataly,nothate,0.8657044172286987,negative,0.927750825881958
2023-03-20 02:30:35+00:00,1637642764602015745,Ok yeah I’m late but Anywhozers… I’m so bored of Tasha and Andrew #LoveIslandUK #season8,chelsat16,nothate,0.9983898401260376,negative,0.8286865949630737
2023-03-20 02:24:56+00:00,1637641340422090752,#quotes #quoteoftheday #quotestoliveby #quotesaboutlife #quotesdaily #loveisland    #LoveIslandUK #love #goodnote #Lifegoeson #life #shayri #Quote_For_Today #Lovetoday #lovefighters #Lifegoeson https://t.co/HjehHtCF26,srbhaskar69,nothate,0.995740532875061,positive,0.8182632923126221
2023-03-20 02:06:40+00:00,1637636746560299009,#quotes #quoteoftheday #quotestoliveby #quotesaboutlife #quotesdaily #loveisland    #LoveIslandUK #love #goodnote #Lifegoeson #life #shayri #Quote_For_Today #Lovetoday #lovefighters #Lifegoeson #thoughtoftheday #thoughts #thoughtquotes #goodmorning https://t.co/LWcsfnzW8k,srbhaskar69,nothate,0.995968222618103,positive,0.7658869624137878
2023-03-20 02:03:13+00:00,1637635877483454468,This is the first season I have noticed the girls lashes falling off lmao maybe because it’s so windy 😅😂🤣 #LoveIsland #LoveIslandUK,blancatovar__,nothate,0.9996055960655212,neutral,0.45524778962135315
2023-03-20 01:52:59+00:00,1637633299924369409,I feel like Olivia and Kai made some kinda agreement to pretend they like each other cause that pairing is just so odd to me #loveisland  #LoveIslandUK,KellyMads77,nothate,0.9996404647827148,neutral,0.6090418696403503
2023-03-20 01:10:24+00:00,1637622586270969861,Tanya being held responsible for her VILE actions just as Olivia did and other crazy islanders like Faye! NOTHING to do w being black hall are idiots! #loveisland #LoveIslandUK #tanya #shaq,boneangell,hate,0.8598291873931885,negative,0.8941205739974976
2023-03-20 01:07:49+00:00,1637621936929775616,Episode 11 of #LoveIslandUK and Tom was very consistent that he liked Zara more. He said on the outside he can see being with her more than with Olivia. Very different than previous years but I know that Tom ends up sending Zara home so I’m interested to see what happened.,ShaeJunae,nothate,0.9959851503372192,positive,0.6383041143417358
2023-03-20 01:00:12+00:00,1637620018929192961,Tension you could cut with a knife 🤣🤣 #loveisland #LoveIslandUK #loveislandreunion,TVwhinge,nothate,0.9933375120162964,neutral,0.40922683477401733
2023-03-20 00:26:07+00:00,1637611440407302146,Is Rosie really stirring the pot like this ? Omg 😂 #LoveIslandUK,frenchie422,nothate,0.999842882156372,negative,0.4744156002998352
2023-03-20 00:21:17+00:00,1637610223748653058,"#LoveIslandUK

Everyone: 😍😊

Olivia: https://t.co/T3pPdifGG7",dee_jaayyy,nothate,0.9948712587356568,positive,0.8531686067581177
2023-03-20 00:19:07+00:00,1637609677931401225,Ron literally is so annoying #LoveIslandUK,dee_jaayyy,nothate,0.9998667240142822,negative,0.9116225838661194
2023-03-20 00:03:16+00:00,1637605690385506305,Did tommy fury really make molly mae a BM?? That’s crazy #LoveIslandUK,dohworry1,nothate,0.9452210664749146,negative,0.5192779898643494
2023-03-19 23:54:31+00:00,1637603489420390405,Oh my days 👏🏼Kai and Sanam are just amazing people investing their winnings into children’s projects 👏🏼amazing people Iv never known people do that. #loveisland #LoveIslandUK #loveislandaftersun,bradz_games,nothate,0.999577820301056,positive,0.9855493903160095
2023-03-19 23:44:28+00:00,1637600958791270401,tanya and shaq leaving the reunion 😍😍 #loveisland #loveislandreunion #LoveIslandUK https://t.co/OmP3KECP5v,symoneyayyy,nothate,0.997688889503479,positive,0.9165985584259033
2023-03-19 23:41:39+00:00,1637600249534373890,Wow! This girl is stunning! #loveisland  #LoveIslandUK #loveislandreunion,TVwhinge,nothate,0.999799907207489,positive,0.9854406714439392
2023-03-19 23:33:54+00:00,1637598301217275908,How do people not see Ron &amp; Lana as the real issue? Ron is manipulative and Lana is brainwashed #LoveIslandUK,nooplainjane,nothate,0.8022562265396118,negative,0.8289158940315247
2023-03-19 23:30:47+00:00,1637597516978962433,Oh I can’t wait to stream #loveislanduk reunion tomorrow.,nashaadMOLLY,nothate,0.9995761513710022,positive,0.9913778305053711
2023-03-19 23:25:14+00:00,1637596120598675456,"@harperwyntr tanyel has no shame calling snakes out &amp; this is why she deserved to stay longer to provide entertainment. still bitter #LoveIsland #LoveIslandUK #LoveIslandReunion 
 https://t.co/QwakrAnZKd",Dua_zahra313,nothate,0.8272063136100769,negative,0.6004215478897095
2023-03-19 23:22:42+00:00,1637595480350769152,@jojoeamps_ Olivia dodging bullets left right and centre 😱#LoveIslandUK #loveisland #loveislandreunion,MichBrooksTV,nothate,0.9895473718643188,neutral,0.58287113904953
2023-03-19 23:22:01+00:00,1637595310498148353,Love Island star Tanya shows off incredible hair transformation as she goes braless in yellow gown for... #LoveIsland  #LoveIslandUK #LoveIslandReunion https://t.co/dFnUYdA5ZL,UnisexFB,nothate,0.9954298734664916,positive,0.9398908019065857
2023-03-19 23:20:02+00:00,1637594810751041537,Maya Jama sizzles in sexy bra and plunging sheer suit for Love Island reunion #LoveIsland  #LoveIslandUK #LoveIslandReunion https://t.co/UsuK47Isni,UnisexFB,nothate,0.9944179058074952,positive,0.8176794648170471
2023-03-19 23:19:36+00:00,1637594699652268034,Love Island fans complain moments into live reunion at 'dry' element as Maya Jama hosts #LoveIsland  #LoveIslandUK #LoveIslandReunion https://t.co/r1HRTk5F06,UnisexFB,nothate,0.9084624648094176,negative,0.7116699814796448
2023-03-19 23:16:50+00:00,1637594006241550337,Also I’m watching from the US so we’re a few weeks behind current episodes.. on episode 55 currently #LoveIsland #LoveIslandUK,carmenrfiallo,nothate,0.9995697140693665,neutral,0.8019726276397705
2023-03-19 23:14:39+00:00,1637593455957356544,@Tireennii_ No one’s even going for Olivia and she was the biggest ringleader. Rosie is small fry imho #LoveIslandUK #loveislandaftersun #loveisland https://t.co/P3CJlvp7Mh,MichBrooksTV,nothate,0.8804419636726379,negative,0.7518053650856018
2023-03-19 23:14:33+00:00,1637593429453467648,"Y’all might not like this, but anyone watching #LoveIsland #LoveIslandUK current season… the way that everyone treats Ron is giving me MAJOR undertones of #ableism..

Like people just straight up make shit up about Ron, &amp; hold him to a standard waaaay higher than anyone else..",carmenrfiallo,nothate,0.9945406317710876,negative,0.7843131422996521
2023-03-19 23:12:38+00:00,1637592949994278914,"Love Island's Gemma Owen breaks silence on rumours she has rekindled romance with Luca #LoveIsland  #LoveIslandUK #LoveIslandReunion

https://t.co/PF4Ph3TinT",UnisexFB,nothate,0.9983762502670288,neutral,0.894121527671814
2023-03-19 23:12:28+00:00,1637592905194913792,Which podcast were Shaq and Martin talking about during the #LoveIsland  #LoveIslandUK #LoveIslandReunion ... https://t.co/nIWkQKFBSP,UnisexFB,nothate,0.9966490864753724,neutral,0.9199113249778748
2023-03-19 23:06:38+00:00,1637591439193387009,"@zara_kirkman tanyel has no shame calling snakes out &amp; this is why she deserved to stay longer to provide entertainment. still bitter #LoveIsland #LoveIslandUK #LoveIslandReunion 
 https://t.co/qX76xDNvFu",Hina_Fatima72,nothate,0.8458409309387207,negative,0.5585140585899353
2023-03-19 23:01:12+00:00,1637590071573454848,Shaw getting upset about the kissing challenge is WILD #LoveIslandUK,dee_jaayyy,nothate,0.9915747046470642,negative,0.699785053730011
2023-03-19 23:00:01+00:00,1637589773417103360,Jessie and Will so cute together and hilarious! Will seemed hammered #loveisland #loveislandreunion #LoveIslandUK,TVwhinge,nothate,0.99690979719162,positive,0.9054983258247375
2023-03-19 22:59:52+00:00,1637589733235646470,"🌴LOVE ISLAND UK - POLL THREAD🌴

🌸Episode 56🌸

Which bonus episodes do you watch?

#loveisland   #loveislanduk #nowwatching #poll",HelloAva,nothate,0.9980412721633912,neutral,0.8326402902603149
2023-03-19 22:59:44+00:00,1637589699949649921,Did they actually go for Olivia here? She was the biggest ringleader with Shaq and Maya is digging at Rosie… smh #loveisland #loveislandaftersun #loveIslandreunion #LoveIslandUK https://t.co/79HPBjtC6b,MichBrooksTV,nothate,0.7677342891693115,negative,0.5007777810096741
2023-03-19 22:59:04+00:00,1637589534715043840,"🌴LOVE ISLAND UK - POLL THREAD🌴

🌸Episode 56🌸

What Aftersun guest host do you prefer?

#loveisland   #loveislanduk #nowwatching #poll",HelloAva,nothate,0.9976546168327332,neutral,0.8880206346511841
2023-03-19 22:57:45+00:00,1637589202756947968,"🌴LOVE ISLAND UK - POLL THREAD🌴

🌸Episode 56🌸

What host do you prefer?

#loveisland  #loveislanduk #nowwatching #poll",HelloAva,nothate,0.9955657124519348,neutral,0.890533447265625
2023-03-19 22:55:19+00:00,1637588589348368385,Come over to the lit side!!!! 🔥💃🏾🔥💃🏾🔥@Shiikane  https://t.co/Y32agB2mzY #loveisland  #loveislandreunion #LoveIslandUK,mis_sandrist,nothate,0.9939727187156676,positive,0.9379833340644836
2023-03-19 22:49:21+00:00,1637587090769682437,Love how down to earth Kai and Sanam’s families come across. #loveisland #loveislandreunion #LoveIslandUK,TVwhinge,nothate,0.9994425177574158,positive,0.9428626894950867
2023-03-19 22:41:59+00:00,1637585233045323776,Rosie stands by LYING about Ron? That’s weird. Just apologise for being wrong love. #loveisland #loveislandreunion #LoveIslandUK,TVwhinge,nothate,0.9938951134681702,negative,0.8823960423469543
2023-03-19 22:40:25+00:00,1637584840647225347,"🌴LOVE ISLAND UK - POLL THREAD🌴

🌸Episode 55🌸

Whose side are you on?

#loveisland   #loveislanduk #nowwatching #poll",HelloAva,nothate,0.9966424703598022,neutral,0.8806086778640747
2023-03-19 22:39:42+00:00,1637584659641974784,"@zara_kirkman tanyel has no shame calling snakes out &amp; this is why she deserved to stay longer to provide entertainment. still bitter #LoveIsland #LoveIslandUK #LoveIslandReunion 
 https://t.co/RIGMZJkuvO",SNajmaNaqvi,nothate,0.8504171371459961,negative,0.5509330034255981
2023-03-19 22:37:39+00:00,1637584145734828032,"@MayaJama @LoveIsland Despite what some have said on here, my friends and I rate this last series as one of the best! 👍 Well done everyone! 👏👏🌟 
#LoveIslandUK
#loveisland",didoh,nothate,0.9997147917747498,positive,0.984024703502655
2023-03-19 22:37:38+00:00,1637584138474516496,Is that Ron’s parent’s HOUSE 😮 #loveisland #LoveIslandUK #loveislandreunion,TVwhinge,nothate,0.9835357666015624,neutral,0.6383299827575684
2023-03-19 22:37:36+00:00,1637584133068148740,Indiyah is officially FREE from the delusional season 9 stans 😫😁 I hope you deranged cult members heal  #loveisland #LoveIslandUK https://t.co/iFetlhgkLV,Laurreenn___,nothate,0.6552348732948303,positive,0.5068731904029846
2023-03-19 22:35:30+00:00,1637583602148835333,Idk if it’s just me but they seem way more attached and practically married off EARLY on season 9 of #LoveIslandUK 🥴,cvrlyhairshawty,nothate,0.9992988109588624,neutral,0.5773926973342896
2023-03-19 22:35:14+00:00,1637583536877187074,that singing girl stole cynthias slot to get on casey ughhh and now theyre about to play family guy? #loveislanduk #loveisland https://t.co/q9ilTVuym9,cutequeenbaddie,nothate,0.9826779961586,negative,0.7650850415229797
2023-03-19 22:34:26+00:00,1637583335370227716,they couldve been more drama but it was rushed by the adverts and this random singing girl #loveislanduk #loveisland https://t.co/iKM9BUJ0Dx,cutequeenbaddie,nothate,0.9936375617980956,negative,0.7637945413589478
2023-03-19 22:34:17+00:00,1637583295067172864,I actually just wasted an hour and a half of my time. #loveislanreunion #LoveIslandUK,yeahitsnei,nothate,0.9986969828605652,negative,0.8922211527824402
2023-03-19 22:33:13+00:00,1637583029911650304,can we have a behind the scenes shaq tanya and martin moment PLEASE #loveislanduk #loveisland https://t.co/ws3ZgbXmHw,cutequeenbaddie,nothate,0.9972792267799376,neutral,0.656505823135376
2023-03-19 22:32:44+00:00,1637582908348039168,my time was wasted good luck and good night #loveisland #LoveIslandUK,theyluvmiaram,nothate,0.9979150891304016,negative,0.4606395959854126
2023-03-19 22:32:40+00:00,1637582890262298624,"See you in the Summer Love Island Twitter! 

Until the next time 

#LoveIsland #LoveIslandUK #LoveIsandAftersun #LoveIslandReunion https://t.co/5XrrwsxFVT",SardaranCarol,nothate,0.9974514842033386,positive,0.7787495255470276
2023-03-19 22:32:15+00:00,1637582786277040133,"@MayaJama @LoveIsland There is no way Casey and Rosie will be/are an item!  Their body language was tangible! ☺️ 
#LoveIslandUK 
#loveisland",didoh,nothate,0.9980946183204652,positive,0.4575454890727997
2023-03-19 22:32:03+00:00,1637582736209616899,Olivia really had the roles reversed before her eyes. She may have been Queen B in the house but she was a roach on the back of a shoe during the reunion #loveisland #LoveIslandUK https://t.co/sYB9hzD41k,bigbruds,nothate,0.9100813269615172,negative,0.48430678248405457
2023-03-19 22:31:33+00:00,1637582610867036163,"Hmmm, so much for the, (must've been fake) ""I've never felt like this before for somebody"", speech in the villa, then, eh, Olivia! #LoveIslandUK #LoveIsland #LoveIslandReunion #LoveIslandTheReunion",ADADAPPADAN,nothate,0.9989821314811708,negative,0.5560392737388611
2023-03-19 22:31:31+00:00,1637582599630495744,"Man, Terrace Tom did well kissing these 4 beauties!!! #loveisland #loveislandreunion #LoveIslandUK https://t.co/8mZIyd5zeO",TVwhinge,nothate,0.982344388961792,positive,0.962444007396698
2023-03-19 22:31:24+00:00,1637582569997778944,oh maybe i shoulda watched aftersun cause why is it better than the villa #loveislanduk #loveisland https://t.co/3KEbObUvKf,cutequeenbaddie,nothate,0.9960220456123352,neutral,0.4566529095172882
2023-03-19 22:31:15+00:00,1637582535721906177,"🌴LOVE ISLAND UK - POLL THREAD🌴

🌸Episode 55🌸

Do you think Ron really had a game plan - or was he just saying it’s good that he and Lana no longer have drama?

#loveisland  #loveislanduk #nowwatching #poll",HelloAva,nothate,0.9724100232124328,neutral,0.8407126665115356
